subjID,age,dob,dot,gender,language,condition,trial_type,trial_index,stimulus,pointvals_firsthalf,button_pressed,earnedThis,earnedCumulative,posttest,responses,time_elapsed
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,67,sound/3star.wav,6231,NA,3,123,NA,NA,202211
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,68,NA,6231,0,NA,NA,NA,NA,203079
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,69,sound/6star.wav,6231,NA,6,129,NA,NA,204583
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,110,NA,6231,2,NA,NA,NA,NA,278481
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,111,sound/3star.wav,6231,NA,3,235,NA,NA,279984
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,112,NA,6231,0,NA,NA,NA,NA,280842
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,113,sound/6star.wav,6231,NA,6,241,NA,NA,282346
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,114,NA,6231,3,NA,NA,NA,NA,283210
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,115,sound/8star.wav,6231,NA,8,249,NA,NA,284714
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,116,NA,6231,3,NA,NA,NA,NA,285955
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,117,sound/8star.wav,6231,NA,8,257,NA,NA,287460
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,118,NA,6231,3,NA,NA,NA,NA,289209
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,119,sound/8star.wav,6231,NA,8,265,NA,NA,290712
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,120,NA,6231,0,NA,NA,NA,NA,291876
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,121,sound/6star.wav,6231,NA,6,271,NA,NA,293380
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,122,NA,6231,0,NA,NA,NA,NA,295045
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,123,sound/6star.wav,6231,NA,6,277,NA,NA,296549
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,124,NA,6231,3,NA,NA,NA,NA,297767
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,125,sound/8star.wav,6231,NA,8,285,NA,NA,299272
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,126,NA,6231,3,NA,NA,NA,NA,309075
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,127,sound/8star.wav,6231,NA,8,293,NA,NA,310578
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,128,NA,6231,1,NA,NA,NA,NA,311496
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,89,sound/6star.wav,6231,NA,6,179,NA,NA,231741
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,90,NA,6231,0,NA,NA,NA,NA,233197
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,91,sound/6star.wav,6231,NA,6,185,NA,NA,234702
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,92,NA,6231,0,NA,NA,NA,NA,250843
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,93,sound/6star.wav,6231,NA,6,191,NA,NA,252347
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,94,NA,6231,0,NA,NA,NA,NA,254119
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,95,sound/6star.wav,6231,NA,6,197,NA,NA,255626
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,96,NA,6231,0,NA,NA,NA,NA,256747
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,97,sound/6star.wav,6231,NA,6,203,NA,NA,258252
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,98,NA,6231,1,NA,NA,NA,NA,259665
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,99,sound/2star.wav,6231,NA,2,205,NA,NA,261170
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,100,NA,6231,2,NA,NA,NA,NA,262474
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,101,sound/3star.wav,6231,NA,3,208,NA,NA,263976
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,102,NA,6231,0,NA,NA,NA,NA,265318
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,103,sound/6star.wav,6231,NA,6,214,NA,NA,266822
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,104,NA,6231,3,NA,NA,NA,NA,269301
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,105,sound/8star.wav,6231,NA,8,222,NA,NA,270803
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,106,NA,6231,3,NA,NA,NA,NA,273438
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,107,sound/8star.wav,6231,NA,8,230,NA,NA,274945
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,108,NA,6231,1,NA,NA,NA,NA,276074
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,109,sound/2star.wav,6231,NA,2,232,NA,NA,277580
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,162,NA,6231,3,NA,NA,NA,NA,362968
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,163,sound/8star.wav,6231,NA,8,405,NA,NA,364473
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,151,sound/6star.wav,6231,NA,6,370,NA,NA,343945
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,152,NA,6231,3,NA,NA,NA,NA,345656
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,153,sound/8star.wav,6231,NA,8,378,NA,NA,347159
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,154,NA,6231,0,NA,NA,NA,NA,353020
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,155,sound/6star.wav,6231,NA,6,384,NA,NA,354534
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,156,NA,6231,2,NA,NA,NA,NA,355756
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,157,sound/3star.wav,6231,NA,3,387,NA,NA,357261
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,158,NA,6231,1,NA,NA,NA,NA,358160
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,159,sound/2star.wav,6231,NA,2,389,NA,NA,359664
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,160,NA,6231,3,NA,NA,NA,NA,360388
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,161,sound/8star.wav,6231,NA,8,397,NA,NA,361893
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,136,NA,6231,3,NA,NA,NA,NA,322677
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,137,sound/8star.wav,6231,NA,8,320,NA,NA,324181
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,164,NA,6231,3,NA,NA,NA,NA,365710
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,165,sound/8star.wav,6231,NA,8,413,NA,NA,367215
I052,NA,NA,NA,NA,NA,dynamic,audio-button-response,166,sound/celebration.wav,6231,0,NA,NA,NA,NA,377732
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,167,"Which, if any, of these monsters ever gave you <b>1 star</b>?</p>",6231,3,NA,NA,correct,NA,386611
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,129,sound/2star.wav,6231,NA,2,295,NA,NA,313000
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,130,NA,6231,2,NA,NA,NA,NA,313820
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,131,sound/3star.wav,6231,NA,3,298,NA,NA,315324
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,132,NA,6231,0,NA,NA,NA,NA,316045
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,133,sound/6star.wav,6231,NA,6,304,NA,NA,317551
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,134,NA,6231,3,NA,NA,NA,NA,319870
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,135,sound/8star.wav,6231,NA,8,312,NA,NA,321374
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,140,NA,6231,0,NA,NA,NA,NA,328270
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,141,sound/6star.wav,6231,NA,6,334,NA,NA,329773
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,138,NA,6231,3,NA,NA,NA,NA,325583
I052,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,139,sound/8star.wav,6231,NA,8,328,NA,NA,327088
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,169,"Which, if any, of these monsters ever gave you <b>3 stars</b>?</p>",6231,2,NA,NA,correct,NA,397511
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,170,"Which, if any, of these monsters ever gave you <b>6 stars</b>?</p>",6231,0,NA,NA,correct,NA,401361
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,171,"Which, if any, of these monsters ever gave you <b>8 stars</b>?</p>",6231,3,NA,NA,correct,NA,404796
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,168,"Which, if any, of these monsters ever gave you <b>2 stars</b>?</p>",6231,1,NA,NA,correct,NA,394357
I052,NA,NA,NA,NA,NA,dynamic,survey-text,173,NA,6231,NA,NA,NA,NA,"{""Q0"":""I like the horns on his cheeks""}",441942
I052,NA,NA,NA,NA,NA,dynamic,html-button-response,172,Which monster did you like the most?</p>,6231,0,NA,NA,NA,NA,416109
I053,NA,NA,NA,NA,NA,dynamic,html-button-response,18,NA,2163,2,NA,NA,NA,NA,96072
I053,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,89,sound/3star.wav,2163,NA,3,160,NA,NA,195851
I053,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,17,sound/2star.wav,2163,NA,2,20,NA,NA,94967
I053,NA,NA,NA,NA,NA,dynamic,html-button-response,96,NA,2163,0,NA,NA,NA,NA,205437
I053,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,97,sound/2star.wav,2163,NA,2,184,NA,NA,206939
I053,NA,NA,NA,NA,NA,dynamic,html-button-response,98,NA,2163,1,NA,NA,NA,NA,208252
I053,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,19,sound/6star.wav,2163,NA,6,26,NA,NA,97578
I053,NA,NA,NA,NA,NA,dynamic,html-button-response,20,NA,2163,3,NA,NA,NA,NA,98916
I053,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,21,sound/3star.wav,2163,NA,3,29,NA,NA,100421
I053,NA,NA,NA,NA,NA,dynamic,html-button-response,22,NA,2163,2,NA,NA,NA,NA,101480
I053,NA,NA,NA,NA,NA,dynamic,html-button-response,90,NA,2163,1,NA,NA,NA,NA,196664
I053,NA,NA,NA,NA,NA,dynamic,audio-keyboard-response,91,sound/8star.wav,2163,NA,8,168,NA,NA,198167
